id,c_source,gene,gr,lag,upper_asymptote
45683,L-Alanine,b0716,0.110018364,94.87673579,58.28611013
48857,L-Alanine,b4465,0.109974963,93.47412633,51.72580416
48703,L-Alanine,b4277,0.109965625,99.97694316,50.52297556
45780,L-Alanine,b0823,0.109953056,102.2834573,60.18415046
46830,L-Alanine,b2012,0.109927493,89.81702708,41.31943669
45223,L-Alanine,b0143,0.109909672,93.4866123,60.75692404
46325,L-Alanine,b1453,0.109900262,95.03596718,56.24229514
45361,L-Alanine,b0326,0.109895186,102.8603084,58.83356456
47359,L-Alanine,b2621,0.109879051,89.04656324,54.44457186
46312,L-Alanine,b1440,0.109857746,91.19354664,51.33747449
47493,L-Alanine,b2782,0.109853117,92.20826843,60.85391396
45758,L-Alanine,b0800,0.109849197,91.29677841,41.45474316
47919,L-Alanine,b3333,0.109808397,97.52946302,62.24808561
46741,L-Alanine,b1900,0.109788608,103.3986415,48.98362672
48643,L-Alanine,b4198,0.109762872,99.64167126,60.83572602
45729,L-Alanine,b0771,0.109754928,83.0128767,56.00086877
47576,L-Alanine,b2877,0.109750273,89.05971993,51.9599324
47219,L-Alanine,b2454,0.109747836,105.7803175,51.43232293
45740,L-Alanine,b0782,0.109735338,93.25243091,57.68889352
47815,L-Alanine,b3160,0.10973475,93.7446261,51.8417475
45984,L-Alanine,b1053,0.109720986,85.98166622,54.15146794
45459,L-Alanine,b0444,0.109716742,95.68635722,47.6454093
46239,L-Alanine,b1347,0.109670053,95.08717138,57.81884718
47829,L-Alanine,b3182,0.109567289,101.9565788,67.65962737
46017,L-Alanine,b1089,0.109546758,94.40353531,60.18408507
45773,L-Alanine,b0815,0.109546228,105.0013938,62.45270335
47616,L-Alanine,b2920,0.109529168,99.80517897,56.93134935
47998,L-Alanine,b3421,0.109511003,98.25882298,52.92205177
47970,L-Alanine,b3390,0.109508001,87.79205117,42.37920967
46980,L-Alanine,b2178,0.109506311,90.63467746,39.9249349
46072,L-Alanine,b1156,0.109444596,104.0676344,47.39253553
45422,L-Alanine,b0400,0.109420196,101.1232022,60.22639959
45351,L-Alanine,b0315,0.109418664,99.77212827,55.76383443
48658,L-Alanine,b4215,0.109398847,104.2499664,63.1363132
46259,L-Alanine,b1377,0.10933781,97.53282032,61.66032027
45466,L-Alanine,b0451,0.109335842,88.56136935,55.45034487
47771,L-Alanine,b3107,0.109261061,96.93903775,52.54724437
47399,L-Alanine,b2673,0.109235983,92.48902056,60.62125484
48795,L-Alanine,b4381,0.109218899,103.1505101,63.56754227
46870,L-Alanine,b2055,0.109202397,98.51706235,53.96196606
46415,L-Alanine,b1549,0.109100969,92.97621672,62.60218477
46051,L-Alanine,b1132,0.109093322,97.31794884,45.52326123
47415,L-Alanine,b2690,0.109078179,95.22926971,58.34763765
45922,L-Alanine,b0981,0.109076209,123.1305112,85.38453899
46519,L-Alanine,b1657,0.109074514,104.3103762,62.640314
48058,L-Alanine,b3493,0.109063378,101.4383156,65.08445163
45348,L-Alanine,b0312,0.109055381,101.5453202,59.38912631
45543,L-Alanine,b0543,0.109038566,94.93032781,60.94213422
45701,L-Alanine,b0736,0.109038165,94.1196985,45.62422875
46939,L-Alanine,b2135,0.109008415,90.21650067,55.03699404
46352,L-Alanine,b1481,0.10897259,101.0225373,59.06996746
48356,L-Alanine,b3859,0.108968793,102.1563222,50.36451845
45380,L-Alanine,b0347,0.108939463,100.1634247,67.71981664
45611,L-Alanine,b0615,0.108936751,93.92007409,43.29780329
47062,L-Alanine,b2271,0.108907629,102.1221514,67.19533484
46293,L-Alanine,b1418,0.108898568,95.73446659,62.99269937
48047,L-Alanine,b3480,0.108894489,110.7735488,66.45587936
45129,L-Alanine,b0010,0.108851551,102.7565222,64.73615864
46404,L-Alanine,b1535,0.108794177,109.2270428,62.8458686
46464,L-Alanine,b1601,0.108735034,88.63885463,62.17609379
48148,L-Alanine,b3591,0.108728133,86.05793175,57.657917
45918,L-Alanine,b0977,0.108702532,95.44193383,58.16156289
47533,L-Alanine,b2826,0.108684139,89.51762966,57.00448751
48540,L-Alanine,b4083,0.108659169,91.77590132,55.33996219
48753,L-Alanine,b4332,0.108631285,94.49487488,59.4328476
46398,L-Alanine,b1529,0.108588548,96.32653623,66.02873993
45891,L-Alanine,b0948,0.108566395,109.408383,61.11920338
47372,L-Alanine,b2634,0.108469178,101.077859,56.32661732
47042,L-Alanine,b2251,0.108466034,101.5790136,60.52133165
48515,L-Alanine,b4057,0.108462313,83.09319331,53.6027854
45782,L-Alanine,b0825,0.108428209,95.00841976,60.64053517
47165,L-Alanine,b2380,0.108413152,99.73012102,62.64641614
46854,L-Alanine,b2039,0.108387602,90.57590631,51.27631127
48383,L-Alanine,b3888,0.108348594,99.33760484,71.56585291
48160,L-Alanine,b3604,0.108279908,98.19508916,65.49782071
46456,L-Alanine,b1593,0.108278463,109.2127107,63.83851498
47922,L-Alanine,b3336,0.108270353,92.45248097,63.34445198
46026,L-Alanine,b1103,0.108265356,86.21736937,32.37439514
47132,L-Alanine,b2346,0.108263346,107.5588923,56.41715592
47490,L-Alanine,b2777,0.108260449,94.62526231,59.7845711
47529,L-Alanine,b2822,0.10823665,97.29923587,50.47288626
46638,L-Alanine,b1790,0.108205208,98.50016596,69.29751244
45167,L-Alanine,b0066,0.1081721,105.2008677,68.01158281
47606,L-Alanine,b2910,0.108152064,105.0635274,62.47263977
45147,L-Alanine,b0039,0.108097691,95.00895557,52.30311916
48556,L-Alanine,b4101,0.108069487,96.73459643,56.85377072
46429,L-Alanine,b1563,0.108047425,91.88686756,54.40111771
45855,L-Alanine,b0904,0.10801013,89.05573895,62.39733324
47638,L-Alanine,b2948,0.107935637,100.6555511,70.03061479
45785,L-Alanine,b0828,0.107922344,88.17048865,51.55797384
46922,L-Alanine,b2118,0.107921638,102.6284272,56.30488349
45664,L-Alanine,b0694,0.107880393,95.17549914,61.07993875
48837,L-Alanine,b4436,0.107855828,94.78870267,52.76812
46280,L-Alanine,b1398,0.107834935,99.52932954,55.71921951
46441,L-Alanine,b1577,0.107828809,96.96812248,53.00874628
46226,L-Alanine,b1334,0.107815001,101.2855757,67.72300804
46665,L-Alanine,b1818,0.107724552,98.52223562,52.34882075
47319,L-Alanine,b2561,0.10771064,99.80309539,54.70578558
47872,L-Alanine,b3239,0.107691526,103.1737275,70.99883635
46153,L-Alanine,b1256,0.107685593,96.86817267,44.93673014
47385,L-Alanine,b2659,0.107661878,107.5514934,54.40565275
46345,L-Alanine,b1474,0.10765726,109.955213,61.70635055
47065,L-Alanine,b2274,0.107647806,90.69842752,58.88829753
48327,L-Alanine,b3818,0.107633164,104.6255523,61.79538756
46292,L-Alanine,b1415,0.107562058,100.8239956,68.78561981
48417,L-Alanine,b3927,0.107549908,102.8069277,56.45879901
48578,L-Alanine,b4124,0.107533737,98.91468291,67.65834914
46427,L-Alanine,b1561,0.107519314,102.238653,51.91041475
47447,L-Alanine,b2729,0.107506177,94.49518155,54.9615602
45455,L-Alanine,b0440,0.107473655,98.33513357,73.38518666
48747,L-Alanine,b4326,0.107469221,95.28675407,55.26948511
47707,L-Alanine,b3033,0.107413454,95.72547376,60.04028263
47421,L-Alanine,b2703,0.107385035,90.28739813,48.63880874
47177,L-Alanine,b2393,0.107331035,101.9164001,67.1672104
45392,L-Alanine,b0363,0.107305484,91.91208251,54.87736832
48598,L-Alanine,b4147,0.107198843,88.17485862,44.31049971
46952,L-Alanine,b2149,0.107165969,95.66459547,64.24133692
48491,L-Alanine,b4029,0.107137429,94.64942853,67.97294009
47967,L-Alanine,b3387,0.107122149,100.609581,58.08020076
45749,L-Alanine,b0791,0.107049684,100.1044772,46.46703311
48194,L-Alanine,b3645,0.107035383,96.92747815,66.80226159
47513,L-Alanine,b2803,0.107020735,95.99415329,50.01576285
47695,L-Alanine,b3017,0.107019375,90.60877916,57.18724107
46585,L-Alanine,b1734,0.107014025,104.7362075,62.35922034
46657,L-Alanine,b1810,0.106993113,97.48222734,65.02452612
46041,L-Alanine,b1121,0.106986978,96.65979914,67.82752199
45560,L-Alanine,b0561,0.106968083,95.56669343,64.25830128
45882,L-Alanine,b0939,0.106949576,102.3143165,59.27592496
45604,L-Alanine,b0607,0.106889173,90.3876387,48.14473063
47896,L-Alanine,b3271,0.106854113,92.94549297,53.37317741
45260,L-Alanine,b0208,0.106787174,98.57081637,61.07568491
48631,L-Alanine,b4186,0.106775916,99.03454767,68.79300745
46125,L-Alanine,b1222,0.106765532,87.45958359,56.4563013
45949,L-Alanine,b1010,0.106754908,100.8896903,55.13743214
47579,L-Alanine,b2880,0.10667105,103.0907195,64.19936337
47611,L-Alanine,b2915,0.106666113,92.79266951,43.74228034
46935,L-Alanine,b2131,0.106644531,112.2229717,60.41419924
46005,L-Alanine,b1075,0.106595281,97.83759116,55.10101521
46684,L-Alanine,b1837,0.106497175,93.35447473,63.23211367
45675,L-Alanine,b0708,0.106425352,96.76500285,53.17318499
48255,L-Alanine,b3721,0.10633924,93.0742843,52.70531894
47613,L-Alanine,b2917,0.10615986,102.6797248,66.38983841
45715,L-Alanine,b0757,0.106135267,91.65213097,59.88784614
47297,L-Alanine,b2538,0.106104093,94.0587384,57.0936273
46120,L-Alanine,b1217,0.105980969,90.23555865,52.6011653
45991,L-Alanine,b1060,0.105980636,105.2444581,73.6651621
45979,L-Alanine,b1047,0.105963573,93.37607283,39.79175507
47845,L-Alanine,b3207,0.105928395,102.7350224,63.93702485
45170,L-Alanine,b0069,0.105887447,92.71391648,54.5138535
47136,L-Alanine,b2351,0.105837316,85.91409116,59.38741155
46723,L-Alanine,b1878,0.105803153,108.9209569,58.61956986
47226,L-Alanine,b2461,0.105789919,93.92140416,54.59276994
47530,L-Alanine,b2823,0.105729337,107.9496258,59.50979479
46942,L-Alanine,b2139,0.105617225,90.78844139,54.30971797
45341,L-Alanine,b0304,0.105594398,98.9532108,55.99247159
48867,L-Alanine,b4475,0.105583482,108.3716315,77.55802507
47684,L-Alanine,b3002,0.105570303,99.52566192,48.36040991
46512,L-Alanine,b1650,0.105547018,98.14353702,64.94235532
46227,L-Alanine,b1335,0.105530187,85.70272639,46.55090576
46814,L-Alanine,b1991,0.105500699,100.7970643,50.26591068
46275,L-Alanine,b1393,0.10542134,103.2548642,62.82085299
45258,L-Alanine,b0200,0.105329208,102.5476045,48.51167205
47983,L-Alanine,b3404,0.105328855,95.27432728,58.807836
47066,L-Alanine,b2275,0.105306993,93.49149416,56.93911723
47821,L-Alanine,b3167,0.105278046,104.2388488,51.07463086
48671,L-Alanine,b4233,0.105271021,85.98969823,58.34722388
45605,L-Alanine,b0608,0.105252403,102.9364368,55.50612601
45338,L-Alanine,b0300,0.105243431,111.0391282,59.94330482
46350,L-Alanine,b1479,0.105226693,108.9455719,71.4626628
46504,L-Alanine,b1642,0.105133993,94.77950944,51.96746443
46614,L-Alanine,b1764,0.105102729,106.2265013,75.28711159
46534,L-Alanine,b1675,0.105075075,93.98050921,52.58986125
45156,L-Alanine,b0049,0.105073703,91.33658086,52.63536745
47334,L-Alanine,b2581,0.105043381,103.59549,55.59128097
47389,L-Alanine,b2663,0.105041635,101.2193197,74.11107104
45522,L-Alanine,b0514,0.104992158,109.060885,57.05232095
46647,L-Alanine,b1799,0.104976451,93.38665994,56.8637643
45244,L-Alanine,b0178,0.104943916,92.8631313,57.29442226
45464,L-Alanine,b0449,0.104909166,93.87184225,46.72270908
47452,L-Alanine,b2734,0.104895254,100.3916346,48.62837484
46967,L-Alanine,b2165,0.104891129,100.6837168,61.95140884
46087,L-Alanine,b1176,0.104882208,103.3702066,58.6306994
47111,L-Alanine,b2322,0.104765986,93.17682907,49.1906189
45564,L-Alanine,b0565,0.104716347,103.3656118,52.07382495
46210,L-Alanine,b1316,0.104715134,99.6951413,61.54360164
46744,L-Alanine,b1904,0.104713629,100.5298276,67.22834647
46887,L-Alanine,b2072,0.104675334,110.0230095,66.59898173
45972,L-Alanine,b1040,0.104674688,93.74887662,52.73844097
48812,L-Alanine,b4398,0.104670581,95.43901285,65.35355663
47527,L-Alanine,b2820,0.104668261,100.2499098,61.9108294
45221,L-Alanine,b0140,0.104651211,108.2707738,64.23438153
47001,L-Alanine,b2204,0.104634526,107.7467267,80.63336813
45647,L-Alanine,b0674,0.104582918,107.3349999,57.73472507
46379,L-Alanine,b1508,0.104582009,111.8367352,71.18796854
46419,L-Alanine,b1553,0.104538358,98.38707613,66.69607609
46547,L-Alanine,b1688,0.104524491,101.5751045,59.01892089
45794,L-Alanine,b0837,0.104463404,102.6176485,47.51302371
45444,L-Alanine,b0429,0.104459065,96.9614857,46.51453243
48284,L-Alanine,b3752,0.104439981,112.0521596,61.2296356
46923,L-Alanine,b2119,0.104435069,105.1257333,72.91920351
46795,L-Alanine,b1962,0.10437255,100.168468,66.71241508
46267,L-Alanine,b1385,0.104359741,103.5430017,78.81480851
45570,L-Alanine,b0571,0.10434657,104.4637993,69.81711986
46020,L-Alanine,b1095,0.104338849,106.0336017,74.95021774
47060,L-Alanine,b2269,0.104302752,103.4275138,70.84921883
47246,L-Alanine,b2483,0.10429055,102.9211252,64.42454984
46211,L-Alanine,b1317,0.104289488,97.6698493,62.6861136
45938,L-Alanine,b0998,0.104269644,105.7192269,75.77453588
48496,L-Alanine,b4034,0.10420562,99.57040389,67.13025823
48583,L-Alanine,b4129,0.104147369,89.28113414,59.95857442
46802,L-Alanine,b1972,0.104112131,103.9336663,64.81417622
46219,L-Alanine,b1326,0.104087885,94.4789781,45.45139508
46993,L-Alanine,b2196,0.104086853,107.4399309,53.86319689
45953,L-Alanine,b1014,0.104083302,94.70034741,53.20883112
48775,L-Alanine,b4357,0.103993173,102.1221189,67.47213709
48506,L-Alanine,b4047,0.103990999,98.70814343,66.13107923
48173,L-Alanine,b3618,0.103969457,105.6949457,71.73112911
48013,L-Alanine,b3439,0.103929711,100.8656638,61.20307995
47257,L-Alanine,b2494,0.103881301,100.4587136,66.17469556
45950,L-Alanine,b1011,0.103871271,98.84479035,77.08641466
48198,L-Alanine,b3651,0.103859726,106.330295,60.02763344
48877,L-Alanine,b4485,0.103840581,107.2118476,62.79205858
48872,L-Alanine,b4480,0.103815997,96.91378037,53.88790883
48232,L-Alanine,b3688,0.103788218,96.37673045,72.14799296
47202,L-Alanine,b2428,0.103776799,100.4266291,64.4058768
45399,L-Alanine,b0376,0.103774203,106.5057585,64.93874692
46049,L-Alanine,b1129,0.103742,102.0667929,74.04492116
46740,L-Alanine,b1897,0.103732609,99.09816401,50.71835811
47574,L-Alanine,b2875,0.103726127,104.6565158,53.26475218
47357,L-Alanine,b2619,0.103695948,91.8410846,67.76232227
45717,L-Alanine,b0759,0.103693809,93.80089795,62.96950298
45724,L-Alanine,b0766,0.10367093,111.1924638,64.60925782
46070,L-Alanine,b1154,0.10366372,96.77682777,58.98999576
47491,L-Alanine,b2778,0.103656123,114.0509992,74.28049904
45568,L-Alanine,b0569,0.10364112,98.81724905,69.19812783
48174,L-Alanine,b3619,0.10363232,97.7791944,51.84354126
47318,L-Alanine,b2560,0.103625732,98.09901521,65.5558202
46590,L-Alanine,b1739,0.103589531,100.2160483,55.70875989
45376,L-Alanine,b0342,0.103578594,97.7271875,56.93558873
47578,L-Alanine,b2879,0.103576585,100.0446485,72.20451778
47924,L-Alanine,b3338,0.103538935,99.31113524,77.70494292
47929,L-Alanine,b3346,0.10347221,111.5599835,77.22272558
47643,L-Alanine,b2954,0.103413808,108.5033319,59.93208561
48665,L-Alanine,b4222,0.103362712,100.223918,73.76691493
47495,L-Alanine,b2785,0.103358738,97.20791723,49.09107438
46501,L-Alanine,b1639,0.103356931,96.81958562,52.83529366
46906,L-Alanine,b2098,0.103349842,102.4610566,54.51429356
48477,L-Alanine,b4015,0.103302681,99.49253448,61.54311535
48345,L-Alanine,b3839,0.103285679,117.466928,79.96727676
46690,L-Alanine,b1843,0.103265768,103.0555432,67.91815827
46329,L-Alanine,b1457,0.10318892,99.79618557,52.04462291
48623,L-Alanine,b4178,0.102930209,103.2068084,74.42555376
45274,L-Alanine,b0223,0.10290251,102.5890956,50.27734607
48483,L-Alanine,b4021,0.102864298,102.5630019,68.13139832
46038,L-Alanine,b1115,0.102753998,99.67911761,62.49572354
45856,L-Alanine,b0905,0.102751734,109.1301999,61.4878667
45876,L-Alanine,b0933,0.102715472,102.6692772,65.09855825
48115,L-Alanine,b3554,0.102713244,102.0302273,68.81707209
47123,L-Alanine,b2335,0.102702808,104.1406388,60.52929907
46731,L-Alanine,b1886,0.102692449,90.56283638,54.12943431
45151,L-Alanine,b0043,0.10250571,90.32439686,62.4903635
47328,L-Alanine,b2575,0.102496716,102.7468677,60.19911208
46546,L-Alanine,b1687,0.102494093,95.60861733,54.88672327
47865,L-Alanine,b3229,0.102449062,93.50115394,53.62013063
48142,L-Alanine,b3585,0.102420089,109.4321669,58.70369241
47166,L-Alanine,b2381,0.102386519,107.8992203,71.2208732
48772,L-Alanine,b4354,0.102253909,96.40610176,61.14533409
47039,L-Alanine,b2248,0.102195752,91.32181043,56.99668866
47142,L-Alanine,b2357,0.102143801,102.0313989,75.83610417
45133,L-Alanine,b0015,0.102134956,106.4765741,81.79347131
48716,L-Alanine,b4295,0.102068353,99.91192038,62.80089238
47560,L-Alanine,b2856,0.102016742,108.8112097,54.74642153
47496,L-Alanine,b2786,0.102016205,105.5996149,56.17508977
45309,L-Alanine,b0263,0.10200817,107.4900421,56.67006919
46202,L-Alanine,b1308,0.101997452,96.13575058,69.31638345
46628,L-Alanine,b1778,0.101983512,106.9461011,73.31839928
45484,L-Alanine,b0471,0.101978509,106.3746347,58.08966413
47964,L-Alanine,b3383,0.101921668,114.7646936,70.16842214
46992,L-Alanine,b2195,0.101892487,96.51073728,61.75981902
47699,L-Alanine,b3024,0.101846974,108.3477615,70.86045432
46724,L-Alanine,b1879,0.101779516,101.2391776,58.38910417
45314,L-Alanine,b0271,0.101732127,97.18166458,68.07829133
46189,L-Alanine,b1295,0.10172685,104.3548565,58.29731328
46127,L-Alanine,b1224,0.10163168,94.59823325,65.98284042
45352,L-Alanine,b0316,0.101600836,100.0960327,65.38863761
46073,L-Alanine,b1157,0.101583507,97.86294807,63.62144252
47203,L-Alanine,b2429,0.101580218,98.6874817,60.21530191
46945,L-Alanine,b2142,0.101570359,98.79987492,62.57981134
47753,L-Alanine,b3089,0.101502019,102.9234007,74.8181733
48529,L-Alanine,b4072,0.101300296,95.29897126,62.6128483
46641,L-Alanine,b1793,0.10105918,105.0734227,81.41193125
47756,L-Alanine,b3092,0.10105887,107.7097307,77.76624105
48596,L-Alanine,b4145,0.101022238,107.5922655,81.66716265
46300,L-Alanine,b1427,0.100979654,106.9459562,69.34510649
47749,L-Alanine,b3085,0.100958326,109.5151574,83.75537777
46414,L-Alanine,b1548,0.100938146,91.68365297,56.67870875
45195,L-Alanine,b0113,0.100923739,93.22456157,60.87134661
48252,L-Alanine,b3718,0.100817311,103.4053475,75.34353332
45613,L-Alanine,b0617,0.100647388,108.6821199,81.61994218
46815,L-Alanine,b1992,0.10061821,102.1220689,65.95537703
47427,L-Alanine,b2709,0.100540879,88.46149678,55.56902356
45450,L-Alanine,b0435,0.100524263,106.1923918,75.32181163
48696,L-Alanine,b4264,0.100463689,112.3918044,81.46104429
46915,L-Alanine,b2107,0.100458424,102.7414856,65.06236484
47841,L-Alanine,b3203,0.100437998,106.6727273,72.87885298
45257,L-Alanine,b0199,0.100436952,108.477707,84.14055259
47830,L-Alanine,b3184,0.100381722,114.3885842,79.28385075
45210,L-Alanine,b0129,0.10031132,100.7561869,66.49888474
48373,L-Alanine,b3878,0.100263613,109.236064,69.5364114
47540,L-Alanine,b2835,0.100242248,107.8653109,74.67610022
45700,L-Alanine,b0735,0.100224399,101.6252413,59.70410323
47667,L-Alanine,b2983,0.100208929,104.4281606,78.79415979
47485,L-Alanine,b2770,0.100195213,115.3300134,65.13475563
48186,L-Alanine,b3632,0.100136646,101.1282871,52.56768208
48377,L-Alanine,b3882,0.100093557,88.10442051,61.17375516
47040,L-Alanine,b2249,0.100057071,90.72333835,53.27826326
47893,L-Alanine,b3268,0.100052201,103.3248753,59.5224425
46778,L-Alanine,b1945,0.099981618,93.66925105,64.48861233
45867,L-Alanine,b0920,0.099967178,103.0617471,63.86806522
48776,L-Alanine,b4358,0.099874304,103.0428719,61.38828145
48694,L-Alanine,b4260,0.099843034,99.37099097,56.53622087
48495,L-Alanine,b4033,0.099822702,93.62774086,72.47875677
46862,L-Alanine,b2047,0.099783682,105.3579779,66.38846292
48726,L-Alanine,b4305,0.099769463,127.9858686,88.78598676
46545,L-Alanine,b1686,0.09972924,95.65134364,58.73936383
46412,L-Alanine,b1544,0.099629421,105.5834575,70.94861391
47765,L-Alanine,b3101,0.099603713,103.0296694,73.96953734
46492,L-Alanine,b1629,0.099599546,114.5619201,74.24700521
47664,L-Alanine,b2979,0.099553322,111.0663971,72.51385891
46033,L-Alanine,b1110,0.099532555,104.0368581,54.35740797
